rowid,lujvo,lujvo_parsed,lujvo_for_split,lujvo_sequence,lujvo_len
17974,velmicyzai,vel-mic-zai,vel,0,3
17975,velmicyzai,vel-mic-zai,mic,1,3
17976,velmicyzai,vel-mic-zai,zai,2,3
17977,velmikce,vel-mikce,vel,0,2
17978,velmikce,vel-mikce,mikce,1,2
17979,velminmo'a,vel-min-mo'a,vel,0,3
17980,velminmo'a,vel-min-mo'a,min,1,3
17981,velminmo'a,vel-min-mo'a,mo'a,2,3
17982,velmirmo'a,vel-mir-mo'a,vel,0,3
17983,velmirmo'a,vel-mir-mo'a,mir,1,3
17984,velmirmo'a,vel-mir-mo'a,mo'a,2,3
17985,velmirsna,vel-mir-sna,vel,0,3
17986,velmirsna,vel-mir-sna,mir,1,3
17987,velmirsna,vel-mir-sna,sna,2,3
17988,velmle,vel-mle,vel,0,2
17989,velmle,vel-mle,mle,1,2
17990,velnarge,vel-narge,vel,0,2
17991,velnarge,vel-narge,narge,1,2
17992,velne'u,vel-ne'u,vel,0,2
17993,velne'u,vel-ne'u,ne'u,1,2
17994,velnoi,vel-noi,vel,0,2
17995,velnoi,vel-noi,noi,1,2
17996,velpemci,vel-pemci,vel,0,2
17997,velpemci,vel-pemci,pemci,1,2
17998,velylu'a,vel-lu'a,vel,0,2
17999,velylu'a,vel-lu'a,lu'a,1,2
18000,velre'e,vel-re'e,vel,0,2
18001,velre'e,vel-re'e,re'e,1,2
18002,velrei,vel-rei,vel,0,2
18003,velrei,vel-rei,rei,1,2
18004,velrimni,vel-rimni,vel,0,2
18005,velrimni,vel-rimni,rimni,1,2
18006,velru'e,vel-ru'e,vel,0,2
18007,velru'e,vel-ru'e,ru'e,1,2
18008,velsfazda,vel-sfa-zda,vel,0,3
18009,velsfazda,vel-sfa-zda,sfa,1,3
18010,velsfazda,vel-sfa-zda,zda,2,3
18011,velski,vel-ski,vel,0,2
18012,velski,vel-ski,ski,1,2
18013,velskicau,vel-ski-cau,vel,0,3
18014,velskicau,vel-ski-cau,ski,1,3
18015,velskicau,vel-ski-cau,cau,2,3
18016,velsku,vel-sku,vel,0,2
18017,velsku,vel-sku,sku,1,2
18018,velsni,vel-sni,vel,0,2
18019,velsni,vel-sni,sni,1,2
18020,velta'a,vel-ta'a,vel,0,2
18021,velta'a,vel-ta'a,ta'a,1,2
18022,veltau,vel-tau,vel,0,2
18023,veltau,vel-tau,tau,1,2
18024,veltivni,vel-tivni,vel,0,2
18025,veltivni,vel-tivni,tivni,1,2
18026,veltu'i,vel-tu'i,vel,0,2
18027,veltu'i,vel-tu'i,tu'i,1,2
18028,velve'u,vel-ve'u,vel,0,2
18029,velve'u,vel-ve'u,ve'u,1,2
18030,velvei,vel-vei,vel,0,2
18031,velvei,vel-vei,vei,1,2
18032,velxai,vel-xai,vel,0,2
18033,velxai,vel-xai,xai,1,2
18034,velxe'o,vel-xe'o,vel,0,2
18035,velxe'o,vel-xe'o,xe'o,1,2
18036,velyla'a,vel-la'a,vel,0,2
18037,velyla'a,vel-la'a,la'a,1,2
18038,velzai,vel-zai,vel,0,2
18039,velzai,vel-zai,zai,1,2
18040,venbe'e,ven-be'e,ven,0,2
18041,venbe'e,ven-be'e,be'e,1,2
18042,vencki,ven-cki,ven,0,2
18043,vencki,ven-cki,cki,1,2
18044,vencki,ven-cki,ven,0,2
18045,vencki,ven-cki,cki,1,2
18046,vendre,ven-dre,ven,0,2
18047,vendre,ven-dre,dre,1,2
18048,venkajna,ven-kajna,ven,0,2
18049,venkajna,ven-kajna,kajna,1,2
18050,venpavmei,ven-pav-mei,ven,0,3
18051,venpavmei,ven-pav-mei,pav,1,3
18052,venpavmei,ven-pav-mei,mei,2,3
18053,vensajgau,ven-saj-gau,ven,0,3
18054,vensajgau,ven-saj-gau,saj,1,3
18055,vensajgau,ven-saj-gau,gau,2,3
18056,venski,ven-ski,ven,0,2
18057,venski,ven-ski,ski,1,2
18058,vensni,ven-sni,ven,0,2
18059,vensni,ven-sni,sni,1,2
18060,ventre,ven-tre,ven,0,2
18061,ventre,ven-tre,tre,1,2
18062,venynau,ven-nau,ven,0,2
18063,venynau,ven-nau,nau,1,2
18064,venynoi,ven-noi,ven,0,2
18065,venynoi,ven-noi,noi,1,2
18066,venzda,ven-zda,ven,0,2
18067,venzda,ven-zda,zda,1,2
18068,venzmi,ven-zmi,ven,0,2
18069,venzmi,ven-zmi,zmi,1,2
18070,verfi'i,ver-fi'i,ver,0,2
18071,verfi'i,ver-fi'i,fi'i,1,2
18072,verjipci,ver-jipci,ver,0,2
18073,verjipci,ver-jipci,jipci,1,2
18074,verku'i,ver-ku'i,ver,0,2
18075,verku'i,ver-ku'i,ku'i,1,2
18076,verla'a,ver-la'a,ver,0,2
18077,verla'a,ver-la'a,la'a,1,2
18078,verlei,ver-lei,ver,0,2
18079,verlei,ver-lei,lei,1,2
18080,vermikce,ver-mikce,ver,0,2
18081,vermikce,ver-mikce,mikce,1,2
18082,verpai,ver-pai,ver,0,2
18083,verpai,ver-pai,pai,1,2
18084,versta,ver-sta,ver,0,2
18085,versta,ver-sta,sta,1,2
18086,vertabra,ver-tabra,ver,0,2
18087,vertabra,ver-tabra,tabra,1,2
18088,vertei,ver-tei,ver,0,2
18089,vertei,ver-tei,tei,1,2
18090,vertsu,ver-tsu,ver,0,2
18091,vertsu,ver-tsu,tsu,1,2
18092,vestri,ves-tri,ves,0,2
18093,vestri,ves-tri,tri,1,2
18094,vestro,ves-tro,ves,0,2
18095,vestro,ves-tro,tro,1,2
18096,vesyspa,ves-spa,ves,0,2
18097,vesyspa,ves-spa,spa,1,2
18098,vi'adji,vi'a-dji,vi'a,0,2
18099,vi'adji,vi'a-dji,dji,1,2
18100,vi'ajmi,vi'a-jmi,vi'a,0,2
18101,vi'ajmi,vi'a-jmi,jmi,1,2
18102,vi'azga,vi'a-zga,vi'a,0,2
18103,vi'azga,vi'a-zga,zga,1,2
18104,vi'ecpe,vi'e-cpe,vi'e,0,2
18105,vi'ecpe,vi'e-cpe,cpe,1,2
18106,vi'erdi'u,vi'e-di'u,vi'e,0,2
18107,vi'erdi'u,vi'e-di'u,di'u,1,2
18108,vi'orji'e,vi'o-ji'e,vi'o,0,2
18109,vi'orji'e,vi'o-ji'e,ji'e,1,2
18110,vi'orxinmo,vi'o-xinmo,vi'o,0,2
18111,vi'orxinmo,vi'o-xinmo,xinmo,1,2
18112,vi'ozda,vi'o-zda,vi'o,0,2
18113,vi'ozda,vi'o-zda,zda,1,2
18114,vibjbi,vib-jbi,vib,0,2
18115,vibjbi,vib-jbi,jbi,1,2
18116,vicybei,vic-bei,vic,0,2
18117,vicybei,vic-bei,bei,1,2
18118,vidnyvei,vidn-vei,vidn,0,2
18119,vidnyvei,vidn-vei,vei,1,2
18120,vidnyveica'a,vidn-vei-ca'a,vidn,0,3
18121,vidnyveica'a,vidn-vei-ca'a,vei,1,3
18122,vidnyveica'a,vidn-vei-ca'a,ca'a,2,3
18123,vidnyveica'a,vidn-vei-ca'a,vidn,0,3
18124,vidnyveica'a,vidn-vei-ca'a,vei,1,3
18125,vidnyveica'a,vidn-vei-ca'a,ca'a,2,3
18126,vidypunctu,vid-pun-ctu,vid,0,3
18127,vidypunctu,vid-pun-ctu,pun,1,3
18128,vidypunctu,vid-pun-ctu,ctu,2,3
18129,vidysince,vid-since,vid,0,2
18130,vidysince,vid-since,since,1,2
18131,viflante,vif-lante,vif,0,2
18132,viflante,vif-lante,lante,1,2
18133,vijli'u,vij-li'u,vij,0,2
18134,vijli'u,vij-li'u,li'u,1,2
18135,vijyja'a,vij-ja'a,vij,0,2
18136,vijyja'a,vij-ja'a,ja'a,1,2
18137,vijykla,vij-kla,vij,0,2
18138,vijykla,vij-kla,kla,1,2
18139,vijytcana,vij-tcana,vij,0,2
18140,vijytcana,vij-tcana,tcana,1,2
18141,vikmau,vik-mau,vik,0,2
18142,vikmau,vik-mau,mau,1,2
18143,vilfe'u,vil-fe'u,vil,0,2
18144,vilfe'u,vil-fe'u,fe'u,1,2
18145,vilfenki,vil-fenki,vil,0,2
18146,vilfenki,vil-fenki,fenki,1,2
18147,vilgre,vil-gre,vil,0,2
18148,vilgre,vil-gre,gre,1,2
18149,viljenca,vil-jenca,vil,0,2
18150,viljenca,vil-jenca,jenca,1,2
18151,vilkla,vil-kla,vil,0,2
18152,vilkla,vil-kla,kla,1,2
18153,vilti'a,vil-ti'a,vil,0,2
18154,vilti'a,vil-ti'a,ti'a,1,2
18155,vilyle'a,vil-le'a,vil,0,2
18156,vilyle'a,vil-le'a,le'a,1,2
18157,vimku'a,vim-ku'a,vim,0,2
18158,vimku'a,vim-ku'a,ku'a,1,2
18159,vimni'e,vim-ni'e,vim,0,2
18160,vimni'e,vim-ni'e,ni'e,1,2
18161,vinba'o,vin-ba'o,vin,0,2
18162,vinba'o,vin-ba'o,ba'o,1,2
18163,vintra,vin-tra,vin,0,2
18164,vintra,vin-tra,tra,1,2
18165,vintro,vin-tro,vin,0,2
18166,vintro,vin-tro,tro,1,2
18167,viptru,vip-tru,vip,0,2
18168,viptru,vip-tru,tru,1,2
18169,vipyja'a,vip-ja'a,vip,0,2
18170,vipyja'a,vip-ja'a,ja'a,1,2
18171,vrikla,vri-kla,vri,0,2
18172,vrikla,vri-kla,kla,1,2
18173,virzva,vir-zva,vir,0,2
18174,virzva,vir-zva,zva,1,2
18175,visfa'i,vis-fa'i,vis,0,2
18176,visfa'i,vis-fa'i,fa'i,1,2
18177,viska'e,vis-ka'e,vis,0,2
18178,viska'e,vis-ka'e,ka'e,1,2
18179,viska'eri'a,vis-ka'e-ri'a,vis,0,3
18180,viska'eri'a,vis-ka'e-ri'a,ka'e,1,3
18181,viska'eri'a,vis-ka'e-ri'a,ri'a,2,3
18182,viska'eri'a,vis-ka'e-ri'a,vis,0,3
18183,viska'eri'a,vis-ka'e-ri'a,ka'e,1,3
18184,viska'eri'a,vis-ka'e-ri'a,ri'a,2,3
18185,viskli,vis-kli,vis,0,2
18186,viskli,vis-kli,kli,1,2
18187,visnalka'e,vis-nal-ka'e,vis,0,3
18188,visnalka'e,vis-nal-ka'e,nal,1,3
18189,visnalka'e,vis-nal-ka'e,ka'e,2,3
18190,visnarka'e,vis-nar-ka'e,vis,0,3
18191,visnarka'e,vis-nar-ka'e,nar,1,3
18192,visnarka'e,vis-nar-ka'e,ka'e,2,3
18193,visnarka'eri'a,vis-nar-ka'e-ri'a,vis,0,4
18194,visnarka'eri'a,vis-nar-ka'e-ri'a,nar,1,4
18195,visnarka'eri'a,vis-nar-ka'e-ri'a,ka'e,2,4
18196,visnarka'eri'a,vis-nar-ka'e-ri'a,ri'a,3,4
18197,visnarka'eri'a,vis-nar-ka'e-ri'a,vis,0,4
18198,visnarka'eri'a,vis-nar-ka'e-ri'a,nar,1,4
18199,visnarka'eri'a,vis-nar-ka'e-ri'a,ka'e,2,4
18200,visnarka'eri'a,vis-nar-ka'e-ri'a,ri'a,3,4
18201,visydoiborka'ogei,vis-doi-bor-ka'o-gei,vis,0,5
18202,visydoiborka'ogei,vis-doi-bor-ka'o-gei,doi,1,5
18203,visydoiborka'ogei,vis-doi-bor-ka'o-gei,bor,2,5
18204,visydoiborka'ogei,vis-doi-bor-ka'o-gei,ka'o,3,5
18205,visydoiborka'ogei,vis-doi-bor-ka'o-gei,gei,4,5
18206,visygau,vis-gau,vis,0,2
18207,visygau,vis-gau,gau,1,2
18208,vitcarvi,vit-carvi,vit,0,2
18209,vitcarvi,vit-carvi,carvi,1,2
18210,vitka'u,vit-ka'u,vit,0,2
18211,vitka'u,vit-ka'u,ka'u,1,2
18212,vizbei,viz-bei,viz,0,2
18213,vizbei,viz-bei,bei,1,2
18214,vizberti,viz-berti,viz,0,2
18215,vizberti,viz-berti,berti,1,2
18216,vizlei,viz-lei,viz,0,2
18217,vizlei,viz-lei,lei,1,2
18218,vizykla,viz-kla,viz,0,2
18219,vizykla,viz-kla,kla,1,2
18220,vizyklo,viz-klo,viz,0,2
18221,vizyklo,viz-klo,klo,1,2
18222,vizysla,viz-sla,viz,0,2
18223,vizysla,viz-sla,sla,1,2
18224,vizystu,viz-stu,viz,0,2
18225,vizystu,viz-stu,stu,1,2
18226,vizyzva,viz-zva,viz,0,2
18227,vizyzva,viz-zva,zva,1,2
18228,vlaba'i,vla-ba'i,vla,0,2
18229,vlaba'i,vla-ba'i,ba'i,1,2
18230,vlabidju,vla-bidju,vla,0,2
18231,vlabidju,vla-bidju,bidju,1,2
18232,vlabri,vla-bri,vla,0,2
18233,vlabri,vla-bri,bri,1,2
18234,vlackicku,vla-cki-cku,vla,0,3
18235,vlackicku,vla-cki-cku,cki,1,3
18236,vlackicku,vla-cki-cku,cku,2,3
18237,vlacku,vla-cku,vla,0,2
18238,vlacku,vla-cku,cku,1,2
18239,vlacpu,vla-cpu,vla,0,2
18240,vlacpu,vla-cpu,cpu,1,2
18241,vladze,vla-dze,vla,0,2
18242,vladze,vla-dze,dze,1,2
18243,vlafanva,vla-fanva,vla,0,2
18244,vlafanva,vla-fanva,fanva,1,2
18245,vlaga'i,vla-ga'i,vla,0,2
18246,vlaga'i,vla-ga'i,ga'i,1,2
18247,vlage'a,vla-ge'a,vla,0,2
18248,vlage'a,vla-ge'a,ge'a,1,2
18249,vlagri,vla-gri,vla,0,2
18250,vlagri,vla-gri,gri,1,2
18251,vlagrimu'o,vla-gri-mu'o,vla,0,3
18252,vlagrimu'o,vla-gri-mu'o,gri,1,3
18253,vlagrimu'o,vla-gri-mu'o,mu'o,2,3
18254,vlajda,vla-jda,vla,0,2
18255,vlajda,vla-jda,jda,1,2
18256,vlajvesmuste,vla-jve-smu-ste,vla,0,4
18257,vlajvesmuste,vla-jve-smu-ste,jve,1,4
18258,vlajvesmuste,vla-jve-smu-ste,smu,2,4
18259,vlajvesmuste,vla-jve-smu-ste,ste,3,4
18260,vlakei,vla-kei,vla,0,2
18261,vlakei,vla-kei,kei,1,2
18262,vlakra,vla-kra,vla,0,2
18263,vlakra,vla-kra,kra,1,2
18264,vlakrakemba'uslepoi,vla-kra-kem-ba'u-sle-poi,vla,0,6
18265,vlakrakemba'uslepoi,vla-kra-kem-ba'u-sle-poi,kra,1,6
18266,vlakrakemba'uslepoi,vla-kra-kem-ba'u-sle-poi,kem,2,6
18267,vlakrakemba'uslepoi,vla-kra-kem-ba'u-sle-poi,ba'u,3,6
18268,vlakrakemba'uslepoi,vla-kra-kem-ba'u-sle-poi,sle,4,6
18269,vlakrakemba'uslepoi,vla-kra-kem-ba'u-sle-poi,poi,5,6
18270,vlakrazunsnami'u,vla-kra-zun-sna-mi'u,vla,0,5
18271,vlakrazunsnami'u,vla-kra-zun-sna-mi'u,kra,1,5
18272,vlakrazunsnami'u,vla-kra-zun-sna-mi'u,zun,2,5
18273,vlakrazunsnami'u,vla-kra-zun-sna-mi'u,sna,3,5
18274,vlakrazunsnami'u,vla-kra-zun-sna-mi'u,mi'u,4,5
18275,vlalai,vla-lai,vla,0,2
18276,vlalai,vla-lai,lai,1,2
18277,vlalarcu,vla-larcu,vla,0,2
18278,vlalarcu,vla-larcu,larcu,1,2
18279,vlale'u,vla-le'u,vla,0,2
18280,vlale'u,vla-le'u,le'u,1,2
18281,vlali'i,vla-li'i,vla,0,2
18282,vlali'i,vla-li'i,li'i,1,2
18283,vlamarcku,vla-mar-cku,vla,0,3
18284,vlamarcku,vla-mar-cku,mar,1,3
18285,vlamarcku,vla-mar-cku,cku,2,3
18286,vlami'u,vla-mi'u,vla,0,2
18287,vlami'u,vla-mi'u,mi'u,1,2
18288,vlananla,vla-nanla,vla,0,2
18289,vlananla,vla-nanla,nanla,1,2
18290,vlanunjamna,vla-nun-jamna,vla,0,3
18291,vlanunjamna,vla-nun-jamna,nun,1,3
18292,vlanunjamna,vla-nun-jamna,jamna,2,3
18293,vlanunkei,vla-nun-kei,vla,0,3
18294,vlanunkei,vla-nun-kei,nun,1,3
18295,vlanunkei,vla-nun-kei,kei,2,3
18296,vlanunpli,vla-nun-pli,vla,0,3
18297,vlanunpli,vla-nun-pli,nun,1,3
18298,vlanunpli,vla-nun-pli,pli,2,3
18299,vlapei,vla-pei,vla,0,2
18300,vlapei,vla-pei,pei,1,2
18301,vlapoi,vla-poi,vla,0,2
18302,vlapoi,vla-poi,poi,1,2
18303,vlasatci,vla-satci,vla,0,2
18304,vlasatci,vla-satci,satci,1,2
18305,vlaselkei,vla-sel-kei,vla,0,3
18306,vlaselkei,vla-sel-kei,sel,1,3
18307,vlaselkei,vla-sel-kei,kei,2,3
18308,vlaski,vla-ski,vla,0,2
18309,vlaski,vla-ski,ski,1,2
18310,vlasle,vla-sle,vla,0,2
18311,vlasle,vla-sle,sle,1,2
18312,vlasmu,vla-smu,vla,0,2
18313,vlasmu,vla-smu,smu,1,2
18314,vlasna,vla-sna,vla,0,2
18315,vlasna,vla-sna,sna,1,2
18316,vlaste,vla-ste,vla,0,2
18317,vlaste,vla-ste,ste,1,2
18318,vlatai,vla-tai,vla,0,2
18319,vlatai,vla-tai,tai,1,2
18320,vlatercu'a,vla-ter-cu'a,vla,0,3
18321,vlatercu'a,vla-ter-cu'a,ter,1,3
18322,vlatercu'a,vla-ter-cu'a,cu'a,2,3
18323,vlatse,vla-tse,vla,0,2
18324,vlatse,vla-tse,tse,1,2
18325,vlavla,vla-vla,vla,0,2
18326,vlavla,vla-vla,vla,1,2
18327,vlaxajmi,vla-xajmi,vla,0,2
18328,vlaxajmi,vla-xajmi,xajmi,1,2
18329,vlaxra,vla-xra,vla,0,2
18330,vlaxra,vla-xra,xra,1,2
18331,vlicatxu'a,vli-cat-xu'a,vli,0,3
18332,vlicatxu'a,vli-cat-xu'a,cat,1,3
18333,vlicatxu'a,vli-cat-xu'a,xu'a,2,3
18334,vlikanji,vli-kanji,vli,0,2
18335,vlikanji,vli-kanji,kanji,1,2
18336,vliki'a,vli-ki'a,vli,0,2
18337,vliki'a,vli-ki'a,ki'a,1,2
18338,vlikla,vli-kla,vli,0,2
18339,vlikla,vli-kla,kla,1,2
18340,vlimau,vli-mau,vli,0,2
18341,vlimau,vli-mau,mau,1,2
18342,vlinybajra,vlin-bajra,vlin,0,2
18343,vlinybajra,vlin-bajra,bajra,1,2
18344,vlinybajykla,vlin-baj-kla,vlin,0,3
18345,vlinybajykla,vlin-baj-kla,baj,1,3
18346,vlinybajykla,vlin-baj-kla,kla,2,3
18347,vlinyselkau,vlin-sel-kau,vlin,0,3
18348,vlinyselkau,vlin-sel-kau,sel,1,3
18349,vlinyselkau,vlin-sel-kau,kau,2,3
18350,vlirai,vli-rai,vli,0,2
18351,vlirai,vli-rai,rai,1,2
18352,vlispe,vli-spe,vli,0,2
18353,vlispe,vli-spe,spe,1,2
18354,vlivla,vli-vla,vli,0,2
18355,vlivla,vli-vla,vla,1,2
18356,voikla,voi-kla,voi,0,2
18357,voikla,voi-kla,kla,1,2
18358,voirli'a,voi-li'a,voi,0,2
18359,voirli'a,voi-li'a,li'a,1,2
18360,voirli'u,voi-li'u,voi,0,2
18361,voirli'u,voi-li'u,li'u,1,2
18362,voizda,voi-zda,voi,0,2
18363,voizda,voi-zda,zda,1,2
18364,vokna'i,vok-na'i,vok,0,2
18365,vokna'i,vok-na'i,na'i,1,2
18366,vokselpli,vok-sel-pli,vok,0,3
18367,vokselpli,vok-sel-pli,sel,1,3
18368,vokselpli,vok-sel-pli,pli,2,3
18369,voksli,vok-sli,vok,0,2
18370,voksli,vok-sli,sli,1,2
18371,vokybe'e,vok-be'e,vok,0,2
18372,vokybe'e,vok-be'e,be'e,1,2
18373,volcukla,vol-cukla,vol,0,2
18374,volcukla,vol-cukla,cukla,1,2
18375,volfalnu,vol-falnu,vol,0,2
18376,volfalnu,vol-falnu,falnu,1,2
18377,volgau,vol-gau,vol,0,2
18378,volgau,vol-gau,gau,1,2
18379,volsazri,vol-sazri,vol,0,2
18380,volsazri,vol-sazri,sazri,1,2
18381,volselkei,vol-sel-kei,vol,0,3
18382,volselkei,vol-sel-kei,sel,1,3
18383,volselkei,vol-sel-kei,kei,2,3
18384,vondei,von-dei,von,0,2
18385,vondei,von-dei,dei,1,2
18386,vonpauselka'a,von-pau-sel-ka'a,von,0,4
18387,vonpauselka'a,von-pau-sel-ka'a,pau,1,4
18388,vonpauselka'a,von-pau-sel-ka'a,sel,2,4
18389,vonpauselka'a,von-pau-sel-ka'a,ka'a,3,4
18390,vonplini,von-plini,von,0,2
18391,vonplini,von-plini,plini,1,2
18392,vonplinyji'e,von-plin-ji'e,von,0,3
18393,vonplinyji'e,von-plin-ji'e,plin,1,3
18394,vonplinyji'e,von-plin-ji'e,ji'e,2,3
18395,vonselkoi,von-sel-koi,von,0,3
18396,vonselkoi,von-sel-koi,sel,1,3
18397,vonselkoi,von-sel-koi,koi,2,3
18398,vonselmla,von-sel-mla,von,0,3
18399,vonselmla,von-sel-mla,sel,1,3
18400,vonselmla,von-sel-mla,mla,2,3
18401,vonskosa'e,von-sko-sa'e,von,0,3
18402,vonskosa'e,von-sko-sa'e,sko,1,3
18403,vonskosa'e,von-sko-sa'e,sa'e,2,3
18404,vonskosna,von-sko-sna,von,0,3
18405,vonskosna,von-sko-sna,sko,1,3
18406,vonskosna,von-sko-sna,sna,2,3
18407,vonyna'a,von-na'a,von,0,2
18408,vonyna'a,von-na'a,na'a,1,2
18409,vrede'a,vre-de'a,vre,0,2
18410,vrede'a,vre-de'a,de'a,1,2
18411,vresraki'e,vre-sra-ki'e,vre,0,3
18412,vresraki'e,vre-sra-ki'e,sra,1,3
18413,vresraki'e,vre-sra-ki'e,ki'e,2,3
18414,vresraki'e,vre-sra-ki'e,vre,0,3
18415,vresraki'e,vre-sra-ki'e,sra,1,3
18416,vresraki'e,vre-sra-ki'e,ki'e,2,3
18417,vriba'i,vri-ba'i,vri,0,2
18418,vriba'i,vri-ba'i,ba'i,1,2
18419,vricysimta'a,vric-sim-ta'a,vric,0,3
18420,vricysimta'a,vric-sim-ta'a,sim,1,3
18421,vricysimta'a,vric-sim-ta'a,ta'a,2,3
18422,vricyterctu,vric-ter-ctu,vric,0,3
18423,vricyterctu,vric-ter-ctu,ter,1,3
18424,vricyterctu,vric-ter-ctu,ctu,2,3
18425,vricyvelskuselnirna,vric-vel-sku-sel-nirna,vric,0,5
18426,vricyvelskuselnirna,vric-vel-sku-sel-nirna,vel,1,5
18427,vricyvelskuselnirna,vric-vel-sku-sel-nirna,sku,2,5
18428,vricyvelskuselnirna,vric-vel-sku-sel-nirna,sel,3,5
18429,vricyvelskuselnirna,vric-vel-sku-sel-nirna,nirna,4,5
18430,vrikai,vri-kai,vri,0,2
18431,vrikai,vri-kai,kai,1,2
18432,vrikla,vri-kla,vri,0,2
18433,vrikla,vri-kla,kla,1,2
18434,vrirai,vri-rai,vri,0,2
18435,vrirai,vri-rai,rai,1,2
18436,vrisko,vri-sko,vri,0,2
18437,vrisko,vri-sko,sko,1,2
18438,vrobei,vro-bei,vro,0,2
18439,vrobei,vro-bei,bei,1,2
18440,vrobi'u,vro-bi'u,vro,0,2
18441,vrobi'u,vro-bi'u,bi'u,1,2
18442,vroca'o,vro-ca'o,vro,0,2
18443,vroca'o,vro-ca'o,ca'o,1,2
18444,vrogai,vro-gai,vro,0,2
18445,vrogai,vro-gai,gai,1,2
18446,vrogle,vro-gle,vro,0,2
18447,vrogle,vro-gle,gle,1,2
18448,vropopca'a,vro-pop-ca'a,vro,0,3
18449,vropopca'a,vro-pop-ca'a,pop,1,3
18450,vropopca'a,vro-pop-ca'a,ca'a,2,3
18451,vrostu,vro-stu,vro,0,2
18452,vrostu,vro-stu,stu,1,2
18453,vrovru,vro-vru,vro,0,2
18454,vrovru,vro-vru,vru,1,2
18455,vruca'a,vru-ca'a,vru,0,2
18456,vruca'a,vru-ca'a,ca'a,1,2
18457,vruca'a,vru-ca'a,vru,0,2
18458,vruca'a,vru-ca'a,ca'a,1,2
18459,vrucau,vru-cau,vru,0,2
18460,vrucau,vru-cau,cau,1,2
18461,vrucpi,vru-cpi,vru,0,2
18462,vrucpi,vru-cpi,cpi,1,2
18463,vruri'a,vru-ri'a,vru,0,2
18464,vruri'a,vru-ri'a,ri'a,1,2
18465,vruru'i,vru-ru'i,vru,0,2
18466,vruru'i,vru-ru'i,ru'i,1,2
18467,vu'igla,vu'i-gla,vu'i,0,2
18468,vu'igla,vu'i-gla,gla,1,2
18469,vu'izga,vu'i-zga,vu'i,0,2
18470,vu'izga,vu'i-zga,zga,1,2
18471,vudmau,vud-mau,vud,0,2
18472,vudmau,vud-mau,mau,1,2
18473,vudytercei,vud-ter-cei,vud,0,3
18474,vudytercei,vud-ter-cei,ter,1,3
18475,vudytercei,vud-ter-cei,cei,2,3
18476,vurgu'e,vur-gu'e,vur,0,2
18477,vurgu'e,vur-gu'e,gu'e,1,2
18478,vuskinli,vus-kinli,vus,0,2
18479,vuskinli,vus-kinli,kinli,1,2
18480,vuslunra,vus-lunra,vus,0,2
18481,vuslunra,vus-lunra,lunra,1,2
18482,vusnei,vus-nei,vus,0,2
18483,vusnei,vus-nei,nei,1,2
18484,vusta'i,vus-ta'i,vus,0,2
18485,vusta'i,vus-ta'i,ta'i,1,2
18486,vusyga'e,vus-ga'e,vus,0,2
18487,vusyga'e,vus-ga'e,ga'e,1,2
18488,vuzyseltei,vuz-sel-tei,vuz,0,3
18489,vuzyseltei,vuz-sel-tei,sel,1,3
18490,vuzyseltei,vuz-sel-tei,tei,2,3
18491,vuzyvuzyxru,vuz-vuz-xru,vuz,0,3
18492,vuzyvuzyxru,vuz-vuz-xru,vuz,1,3
18493,vuzyvuzyxru,vuz-vuz-xru,xru,2,3
18494,vuzyxu'e,vuz-xu'e,vuz,0,2
18495,vuzyxu'e,vuz-xu'e,xu'e,1,2
18496,xa'argai,xa'a-gai,xa'a,0,2
18497,xa'argai,xa'a-gai,gai,1,2
18498,xa'arta'a,xa'a-ta'a,xa'a,0,2
18499,xa'arta'a,xa'a-ta'a,ta'a,1,2
18500,xa'arvau,xa'a-vau,xa'a,0,2
18501,xa'arvau,xa'a-vau,vau,1,2
18502,xa'unro'a,xa'u-ro'a,xa'u,0,2
18503,xa'unro'a,xa'u-ro'a,ro'a,1,2
18504,xa'urjudri,xa'u-judri,xa'u,0,2
18505,xa'urjudri,xa'u-judri,judri,1,2
18506,xa'uzda,xa'u-zda,xa'u,0,2
18507,xa'uzda,xa'u-zda,zda,1,2
18508,xabje'u,xab-je'u,xab,0,2
18509,xabje'u,xab-je'u,je'u,1,2
18510,xabjmi,xab-jmi,xab,0,2
18511,xabjmi,xab-jmi,jmi,1,2
18512,xabminli,xab-minli,xab,0,2
18513,xabminli,xab-minli,minli,1,2
18514,xabna'a,xab-na'a,xab,0,2
18515,xabna'a,xab-na'a,na'a,1,2
18516,xabybumru,xab-bumru,xab,0,2
18517,xabybumru,xab-bumru,bumru,1,2
18518,xabycacra,xab-cacra,xab,0,2
18519,xabycacra,xab-cacra,cacra,1,2
18520,xabyplu,xab-plu,xab,0,2
18521,xabyplu,xab-plu,plu,1,2
18522,xarcfi,xar-cfi,xar,0,2
18523,xarcfi,xar-cfi,cfi,1,2
18524,xarpre,xar-pre,xar,0,2
18525,xarpre,xar-pre,pre,1,2
18526,xacre'o,xac-re'o,xac,0,2
18527,xacre'o,xac-re'o,re'o,1,2
18528,xacyce'a,xac-ce'a,xac,0,2
18529,xacyce'a,xac-ce'a,ce'a,1,2
18530,xacysanta,xac-santa,xac,0,2
18531,xacysanta,xac-santa,santa,1,2
18532,xacysantyse'u,xac-sant-se'u,xac,0,3
18533,xacysantyse'u,xac-sant-se'u,sant,1,3
18534,xacysantyse'u,xac-sant-se'u,se'u,2,3
18535,xacysantystedu,xac-sant-stedu,xac,0,3
